entidad,tipo_de_inversion,anio,trimestre,fecha,millones_de_dolares,fn_millones_de_dolares
Chiapas,Cuentas entre compañías,2019,1,2019-03-01,-0.48141621999999873,-0.4814162199999987
Chiapas,Nuevas inversiones,2019,2,2019-06-01,6.9484750900000005,6.9484750900000005
Chiapas,Reinversión de utilidades,2019,2,2019-06-01,8.5049273999999997,8.504927399999998
Chiapas,Cuentas entre compañías,2019,2,2019-06-01,17.088242839999999,17.08824284
Chiapas,Nuevas inversiones,2019,3,2019-09-01,43.240609777073878,43.24060977707388
Chiapas,Reinversión de utilidades,2019,3,2019-09-01,0.73147086000000028,0.7314708600000002
Chiapas,Cuentas entre compañías,2019,3,2019-09-01,-13.927698819999998,-13.927698819999998
Chiapas,Nuevas inversiones,2019,4,2019-12-01,51.252437360000002,51.25243736
Chiapas,Reinversión de utilidades,2019,4,2019-12-01,12.183847650000001,12.18384765
Chiapas,Cuentas entre compañías,2019,4,2019-12-01,-33.609747729999995,-33.609747729999995
Chiapas,Nuevas inversiones,2020,1,2020-03-01,30.793328699999993,30.793328699999996
Chiapas,Reinversión de utilidades,2020,1,2020-03-01,103.66604876999997,103.66604876999996
Chiapas,Cuentas entre compañías,2020,1,2020-03-01,-27.628120129999996,-27.62812013
Chiapas,Nuevas inversiones,2020,2,2020-06-01,-5.0548817700000015,-5.0548817700000015
Chiapas,Reinversión de utilidades,2020,2,2020-06-01,3.0062287400000001,3.00622874
Chiapas,Cuentas entre compañías,2020,2,2020-06-01,44.707362069999974,44.70736206999997
Chiapas,Nuevas inversiones,2020,3,2020-09-01,17.421329789999998,17.421329789999998
Chiapas,Reinversión de utilidades,2020,3,2020-09-01,-0.64698818000000013,-0.6469881800000001
Chiapas,Cuentas entre compañías,2020,3,2020-09-01,-36.02499699000002,-36.02499699000002
Chiapas,Nuevas inversiones,2020,4,2020-12-01,18.109296690000001,18.10929669
Chiapas,Reinversión de utilidades,2020,4,2020-12-01,-0.63998471000000001,-0.63998471
Chiapas,Cuentas entre compañías,2020,4,2020-12-01,-14.566222380000006,-14.566222380000006
Chiapas,Nuevas inversiones,2021,1,2021-03-01,3.4424320799999997,3.44243208
Chiapas,Reinversión de utilidades,2021,1,2021-03-01,87.698023193533302,87.6980231935333
Chiapas,Cuentas entre compañías,2021,1,2021-03-01,146.77232176999996,146.77232176999996
Chiapas,Nuevas inversiones,2021,2,2021-06-01,3.9823717599999999,3.98237176
Chiapas,Reinversión de utilidades,2021,2,2021-06-01,46.142100240000005,46.142100240000005
Chiapas,Cuentas entre compañías,2021,2,2021-06-01,-56.314575840000003,-56.31457584
Chiapas,Nuevas inversiones,2021,3,2021-09-01,2.44114662,2.44114662
Chiapas,Reinversión de utilidades,2021,3,2021-09-01,-0.70976685999999967,-0.7097668599999996
Chiapas,Cuentas entre compañías,2021,3,2021-09-01,-15.85292834,-15.85292834
Chiapas,Nuevas inversiones,2021,4,2021-12-01,1.0000531199999998,1.0000531199999998
Chiapas,Reinversión de utilidades,2021,4,2021-12-01,-5.3145124399999997,-5.31451244
Chiapas,Cuentas entre compañías,2021,4,2021-12-01,-56.24634738999999,-56.24634738999999
Chiapas,Nuevas inversiones,2022,1,2022-03-01,88.987028139999993,88.98702813999998
Chiapas,Reinversión de utilidades,2022,1,2022-03-01,95.032305852662219,95.03230585266222
Chiapas,Cuentas entre compañías,2022,1,2022-03-01,108.10283661999998,108.10283661999998
Chiapas,Nuevas inversiones,2022,2,2022-06-01,C,
Chiapas,Reinversión de utilidades,2022,2,2022-06-01,2.7109948834934721,2.710994883493472
Chiapas,Cuentas entre compañías,2022,2,2022-06-01,-16.243097910000003,-16.243097910000003
Chiapas,Nuevas inversiones,2022,3,2022-09-01,C,
Chiapas,Reinversión de utilidades,2022,3,2022-09-01,0.53498108300272729,0.5349810830027272
Chiapas,Cuentas entre compañías,2022,3,2022-09-01,-37.744639819999996,-37.74463982
Chiapas,Nuevas inversiones,2022,4,2022-12-01,1.3049554510585062,1.3049554510585062
Chiapas,Reinversión de utilidades,2022,4,2022-12-01,-1.1557491034780443,-1.1557491034780445
Chiapas,Cuentas entre compañías,2022,4,2022-12-01,-59.406376796784023,-59.406376796784016
Chiapas,Nuevas inversiones,2023,1,2023-03-01,0,0.0
Chiapas,Reinversión de utilidades,2023,1,2023-03-01,55.938690575580722,55.93869057558072
Chiapas,Cuentas entre compañías,2023,1,2023-03-01,4.9736724072121428,4.973672407212143
Chiapas,Nuevas inversiones,2023,2,2023-06-01,0.20020194465940747,0.2002019446594074
Chiapas,Reinversión de utilidades,2023,2,2023-06-01,-9.063639071995599,-9.0636390719956
Chiapas,Cuentas entre compañías,2023,2,2023-06-01,0.69895931265243272,0.6989593126524327
Chiapas,Nuevas inversiones,2023,3,2023-09-01,C,
Chiapas,Reinversión de utilidades,2023,3,2023-09-01,3.7308860575917833,3.7308860575917833
Chiapas,Cuentas entre compañías,2023,3,2023-09-01,-12.394942081534019,-12.39494208153402
Chiapas,Nuevas inversiones,2023,4,2023-12-01,0,0.0
Chiapas,Reinversión de utilidades,2023,4,2023-12-01,2.1690888003681956,2.169088800368196
Chiapas,Cuentas entre compañías,2023,4,2023-12-01,-6.460686993323085,-6.460686993323085
Chiapas,Nuevas inversiones,2024,1,2024-03-01,0,0.0
Chiapas,Reinversión de utilidades,2024,1,2024-03-01,77.443358379952357,77.44335837995236
Chiapas,Cuentas entre compañías,2024,1,2024-03-01,4.4135508924894502,4.413550892489449
Chiapas,Nuevas inversiones,2024,2,2024-06-01,C,
Chiapas,Reinversión de utilidades,2024,2,2024-06-01,6.0721458319580641,6.072145831958064
Chiapas,Cuentas entre compañías,2024,2,2024-06-01,13.142590201888479,13.14259020188848
Chihuahua,Nuevas inversiones,2006,1,2006-03-01,77.501509000000013,77.50150900000001
Chihuahua,Reinversión de utilidades,2006,1,2006-03-01,71.954686069999994,71.95468607
Chihuahua,Cuentas entre compañías,2006,1,2006-03-01,330.65666499999998,330.656665
Chihuahua,Nuevas inversiones,2006,2,2006-06-01,113.97077099999998,113.97077099999998
Chihuahua,Reinversión de utilidades,2006,2,2006-06-01,50.660924000000009,50.66092400000001
Chihuahua,Cuentas entre compañías,2006,2,2006-06-01,410.23496200000028,410.2349620000002
Chihuahua,Nuevas inversiones,2006,3,2006-09-01,23.782952000000016,23.782952000000016
Chihuahua,Reinversión de utilidades,2006,3,2006-09-01,2.7046729999999997,2.704673
Chihuahua,Cuentas entre compañías,2006,3,2006-09-01,296.03235900000027,296.03235900000027
Chihuahua,Nuevas inversiones,2006,4,2006-12-01,214.21293500000002,214.212935
Chihuahua,Reinversión de utilidades,2006,4,2006-12-01,0.50595299999999999,0.5059529999999999
Chihuahua,Cuentas entre compañías,2006,4,2006-12-01,356.59968299999974,356.59968299999974
Chihuahua,Nuevas inversiones,2007,1,2007-03-01,109.32163499999997,109.32163499999996
Chihuahua,Reinversión de utilidades,2007,1,2007-03-01,197.07622900000001,197.076229
Chihuahua,Cuentas entre compañías,2007,1,2007-03-01,310.75416399999995,310.75416399999995
Chihuahua,Nuevas inversiones,2007,2,2007-06-01,7.3429369999999867,7.342936999999986
Chihuahua,Reinversión de utilidades,2007,2,2007-06-01,54.187447000000013,54.187447000000006
Chihuahua,Cuentas entre compañías,2007,2,2007-06-01,244.55126600000031,244.5512660000003
Chihuahua,Nuevas inversiones,2007,3,2007-09-01,246.03330799999992,246.03330799999992
Chihuahua,Reinversión de utilidades,2007,3,2007-09-01,71.191974000000016,71.19197400000002
Chihuahua,Cuentas entre compañías,2007,3,2007-09-01,377.97308600000002,377.973086
Chihuahua,Nuevas inversiones,2007,4,2007-12-01,371.4829170000001,371.4829170000001
Chihuahua,Reinversión de utilidades,2007,4,2007-12-01,6.4004439999999994,6.400444
Chihuahua,Cuentas entre compañías,2007,4,2007-12-01,270.84425900000025,270.84425900000025
Chihuahua,Nuevas inversiones,2008,1,2008-03-01,37.784231999999982,37.78423199999998
Chihuahua,Reinversión de utilidades,2008,1,2008-03-01,161.82472233000004,161.82472233000004
Chihuahua,Cuentas entre compañías,2008,1,2008-03-01,270.7764929999999,270.7764929999999
Chihuahua,Nuevas inversiones,2008,2,2008-06-01,70.528815999999964,70.52881599999996
Chihuahua,Reinversión de utilidades,2008,2,2008-06-01,57.737879000000014,57.737879000000014
Chihuahua,Cuentas entre compañías,2008,2,2008-06-01,671.85863499999959,671.8586349999996
Chihuahua,Nuevas inversiones,2008,3,2008-09-01,181.01372328000002,181.01372328
Chihuahua,Reinversión de utilidades,2008,3,2008-09-01,6.9177530000000003,6.917753
Chihuahua,Cuentas entre compañías,2008,3,2008-09-01,260.14776400000039,260.1477640000004
Chihuahua,Nuevas inversiones,2008,4,2008-12-01,147.18426600000001,147.184266
Chihuahua,Reinversión de utilidades,2008,4,2008-12-01,1.6633429999999998,1.6633429999999998
Chihuahua,Cuentas entre compañías,2008,4,2008-12-01,757.79546300000118,757.7954630000013
Chihuahua,Nuevas inversiones,2009,1,2009-03-01,242.76792103000002,242.76792103
Chihuahua,Reinversión de utilidades,2009,1,2009-03-01,-25.680547229999998,-25.68054723
Chihuahua,Cuentas entre compañías,2009,1,2009-03-01,359.33594900000008,359.3359490000001
Chihuahua,Nuevas inversiones,2009,2,2009-06-01,30.901564269999987,30.901564269999987
Chihuahua,Reinversión de utilidades,2009,2,2009-06-01,50.947078000000005,50.947078000000005
Chihuahua,Cuentas entre compañías,2009,2,2009-06-01,190.84928100000005,190.84928100000005
Chihuahua,Nuevas inversiones,2009,3,2009-09-01,50.745600999999994,50.745601
Chihuahua,Reinversión de utilidades,2009,3,2009-09-01,6.436911000000002,6.436911000000002
Chihuahua,Cuentas entre compañías,2009,3,2009-09-01,154.08331700000011,154.0833170000001
Chihuahua,Nuevas inversiones,2009,4,2009-12-01,157.74120300000001,157.741203
Chihuahua,Reinversión de utilidades,2009,4,2009-12-01,-1.1297840000000003,-1.1297840000000003
Chihuahua,Cuentas entre compañías,2009,4,2009-12-01,207.71247999999994,207.71247999999997
Chihuahua,Nuevas inversiones,2010,1,2010-03-01,86.468976540000028,86.46897654000003
Chihuahua,Reinversión de utilidades,2010,1,2010-03-01,173.56455142999999,173.56455143
Chihuahua,Cuentas entre compañías,2010,1,2010-03-01,245.33765500000001,245.337655
Chihuahua,Nuevas inversiones,2010,2,2010-06-01,244.37596546000003,244.37596546000003
Chihuahua,Reinversión de utilidades,2010,2,2010-06-01,60.116541999999995,60.116542
Chihuahua,Cuentas entre compañías,2010,2,2010-06-01,171.10286000000013,171.1028600000001
Chihuahua,Nuevas inversiones,2010,3,2010-09-01,155.38013207999998,155.38013207999998
Chihuahua,Reinversión de utilidades,2010,3,2010-09-01,-1.899343,-1.899343
Chihuahua,Cuentas entre compañías,2010,3,2010-09-01,159.29054200000013,159.29054200000013
Chihuahua,Nuevas inversiones,2010,4,2010-12-01,278.42276373999994,278.42276373999994
Chihuahua,Reinversión de utilidades,2010,4,2010-12-01,29.834069,29.834069
Chihuahua,Cuentas entre compañías,2010,4,2010-12-01,245.78582300000016,245.78582300000016
Chihuahua,Nuevas inversiones,2011,1,2011-03-01,14.419020419999999,14.41902042
Chihuahua,Reinversión de utilidades,2011,1,2011-03-01,241.41570068999997,241.41570069
Chihuahua,Cuentas entre compañías,2011,1,2011-03-01,201.44663299999996,201.446633
Chihuahua,Nuevas inversiones,2011,2,2011-06-01,54.166182400000004,54.1661824
Chihuahua,Reinversión de utilidades,2011,2,2011-06-01,110.37717280000001,110.3771728
Chihuahua,Cuentas entre compañías,2011,2,2011-06-01,133.06738300000004,133.06738300000004
Chihuahua,Nuevas inversiones,2011,3,2011-09-01,84.521438910000029,84.52143891000003
Chihuahua,Reinversión de utilidades,2011,3,2011-09-01,-9.1184349999999998,-9.118435
Chihuahua,Cuentas entre compañías,2011,3,2011-09-01,157.94336300000009,157.9433630000001
Chihuahua,Nuevas inversiones,2011,4,2011-12-01,51.75709887,51.75709887
Chihuahua,Reinversión de utilidades,2011,4,2011-12-01,-15.761393999999997,-15.761393999999996
Chihuahua,Cuentas entre compañías,2011,4,2011-12-01,193.87784099999996,193.877841
Chihuahua,Nuevas inversiones,2012,1,2012-03-01,131.82615100999999,131.82615101
Chihuahua,Reinversión de utilidades,2012,1,2012-03-01,352.03137955999983,352.03137955999983
Chihuahua,Cuentas entre compañías,2012,1,2012-03-01,69.211859609999934,69.21185960999993
Chihuahua,Nuevas inversiones,2012,2,2012-06-01,-2.488484120000003,-2.488484120000003
Chihuahua,Reinversión de utilidades,2012,2,2012-06-01,17.495843829999995,17.495843829999995
Chihuahua,Cuentas entre compañías,2012,2,2012-06-01,272.55514599999992,272.5551459999999
Chihuahua,Nuevas inversiones,2012,3,2012-09-01,49.099248000000003,49.099248
Chihuahua,Reinversión de utilidades,2012,3,2012-09-01,11.950147000000001,11.950147
Chihuahua,Cuentas entre compañías,2012,3,2012-09-01,209.92346499999999,209.923465
Chihuahua,Nuevas inversiones,2012,4,2012-12-01,-242.16608020999996,-242.16608021
Chihuahua,Reinversión de utilidades,2012,4,2012-12-01,35.686949000000006,35.686949000000006
Chihuahua,Cuentas entre compañías,2012,4,2012-12-01,281.76883399999991,281.7688339999999
Chihuahua,Nuevas inversiones,2013,1,2013-03-01,14.515539660000011,14.515539660000012
Chihuahua,Reinversión de utilidades,2013,1,2013-03-01,527.50277756999992,527.5027775699999
Chihuahua,Cuentas entre compañías,2013,1,2013-03-01,299.51620800000001,299.516208
Chihuahua,Nuevas inversiones,2013,2,2013-06-01,229.24151537999998,229.24151538
Chihuahua,Reinversión de utilidades,2013,2,2013-06-01,116.51231610000001,116.5123161
Chihuahua,Cuentas entre compañías,2013,2,2013-06-01,321.37794300000013,321.37794300000013
Chihuahua,Nuevas inversiones,2013,3,2013-09-01,-281.65592483,-281.65592483
Chihuahua,Reinversión de utilidades,2013,3,2013-09-01,14.611996999999999,14.611997
Chihuahua,Cuentas entre compañías,2013,3,2013-09-01,227.84784000000013,227.84784000000013
Chihuahua,Nuevas inversiones,2013,4,2013-12-01,250.42989800999996,250.42989801
Chihuahua,Reinversión de utilidades,2013,4,2013-12-01,197.09662900000001,197.096629
Chihuahua,Cuentas entre compañías,2013,4,2013-12-01,394.45319399999988,394.45319399999994
Chihuahua,Nuevas inversiones,2014,1,2014-03-01,190.12339844999997,190.12339845
Chihuahua,Reinversión de utilidades,2014,1,2014-03-01,408.71639451999999,408.71639452
Chihuahua,Cuentas entre compañías,2014,1,2014-03-01,186.01226400000007,186.01226400000007
Chihuahua,Nuevas inversiones,2014,2,2014-06-01,-101.56580271000001,-101.56580271
Chihuahua,Reinversión de utilidades,2014,2,2014-06-01,386.40761402999999,386.40761403
Chihuahua,Cuentas entre compañías,2014,2,2014-06-01,220.67068399999988,220.67068399999988
Chihuahua,Nuevas inversiones,2014,3,2014-09-01,-14.442519669999989,-14.442519669999989
Chihuahua,Reinversión de utilidades,2014,3,2014-09-01,105.85720599999999,105.857206
Chihuahua,Cuentas entre compañías,2014,3,2014-09-01,215.69121223999994,215.69121223999997
Chihuahua,Nuevas inversiones,2014,4,2014-12-01,25.106787369999999,25.10678737
Chihuahua,Reinversión de utilidades,2014,4,2014-12-01,82.913046000000008,82.913046
Chihuahua,Cuentas entre compañías,2014,4,2014-12-01,231.08943291000006,231.08943291000008
Chihuahua,Nuevas inversiones,2015,1,2015-03-01,-41.896583999999997,-41.896584
Chihuahua,Reinversión de utilidades,2015,1,2015-03-01,211.23068737999992,211.23068737999992
Chihuahua,Cuentas entre compañías,2015,1,2015-03-01,217.66099808999999,217.66099809
Chihuahua,Nuevas inversiones,2015,2,2015-06-01,75.611223930000008,75.61122393
Chihuahua,Reinversión de utilidades,2015,2,2015-06-01,73.189955639999994,73.18995563999998
Chihuahua,Cuentas entre compañías,2015,2,2015-06-01,309.97777804999987,309.97777804999987
Chihuahua,Nuevas inversiones,2015,3,2015-09-01,849.69530840334539,849.6953084033454
Chihuahua,Reinversión de utilidades,2015,3,2015-09-01,29.848372000000001,29.848372
Chihuahua,Cuentas entre compañías,2015,3,2015-09-01,256.5639199100001,256.5639199100001
Chihuahua,Nuevas inversiones,2015,4,2015-12-01,-40.104487920000011,-40.10448792000001
Chihuahua,Reinversión de utilidades,2015,4,2015-12-01,42.231393799999992,42.23139379999999
Chihuahua,Cuentas entre compañías,2015,4,2015-12-01,540.5085060199998,540.5085060199998
Chihuahua,Nuevas inversiones,2016,1,2016-03-01,42.529266510000006,42.52926651000001
Chihuahua,Reinversión de utilidades,2016,1,2016-03-01,195.32691103000002,195.32691103
Chihuahua,Cuentas entre compañías,2016,1,2016-03-01,224.79021306999996,224.79021307
Chihuahua,Nuevas inversiones,2016,2,2016-06-01,85.651339459999988,85.65133946
Chihuahua,Reinversión de utilidades,2016,2,2016-06-01,99.060154249999997,99.06015425
Chihuahua,Cuentas entre compañías,2016,2,2016-06-01,224.69346019999989,224.6934601999999
Chihuahua,Nuevas inversiones,2016,3,2016-09-01,119.83051821000002,119.83051821000002
Chihuahua,Reinversión de utilidades,2016,3,2016-09-01,71.518440160000011,71.51844016000001
Chihuahua,Cuentas entre compañías,2016,3,2016-09-01,270.96515355999986,270.96515355999986
Chihuahua,Nuevas inversiones,2016,4,2016-12-01,144.95619146999994,144.95619146999994
Chihuahua,Reinversión de utilidades,2016,4,2016-12-01,137.04069242999998,137.04069242999998
Chihuahua,Cuentas entre compañías,2016,4,2016-12-01,369.70300506000007,369.70300506000007
Chihuahua,Nuevas inversiones,2017,1,2017-03-01,63.208697550000011,63.20869755000001
Chihuahua,Reinversión de utilidades,2017,1,2017-03-01,336.49565168000004,336.49565168000004
Chihuahua,Cuentas entre compañías,2017,1,2017-03-01,206.05134361999987,206.05134361999987
Chihuahua,Nuevas inversiones,2017,2,2017-06-01,90.165340343315492,90.16534034331549
Chihuahua,Reinversión de utilidades,2017,2,2017-06-01,44.460416619999997,44.46041662
Chihuahua,Cuentas entre compañías,2017,2,2017-06-01,361.99261847999981,361.99261847999986
Chihuahua,Nuevas inversiones,2017,3,2017-09-01,132.39308210584235,132.39308210584235
Chihuahua,Reinversión de utilidades,2017,3,2017-09-01,38.872328719999999,38.87232872
Chihuahua,Cuentas entre compañías,2017,3,2017-09-01,320.59027084999991,320.5902708499999
Chihuahua,Nuevas inversiones,2017,4,2017-12-01,34.510235079999994,34.510235079999994
Chihuahua,Reinversión de utilidades,2017,4,2017-12-01,48.756395190000006,48.756395190000006
Chihuahua,Cuentas entre compañías,2017,4,2017-12-01,147.81526353999999,147.81526354
Chihuahua,Nuevas inversiones,2018,1,2018-03-01,18.374366700000003,18.374366700000003
Chihuahua,Reinversión de utilidades,2018,1,2018-03-01,387.05026703999982,387.0502670399998
Chihuahua,Cuentas entre compañías,2018,1,2018-03-01,150.88063946000008,150.88063946000008
Chihuahua,Nuevas inversiones,2018,2,2018-06-01,16.473190949999999,16.47319095
Chihuahua,Reinversión de utilidades,2018,2,2018-06-01,107.53271560000002,107.53271560000002
Chihuahua,Cuentas entre compañías,2018,2,2018-06-01,168.88201026000013,168.88201026000013
Chihuahua,Nuevas inversiones,2018,3,2018-09-01,111.31304077000001,111.31304077
Chihuahua,Reinversión de utilidades,2018,3,2018-09-01,61.905106649999993,61.90510664999999
Chihuahua,Cuentas entre compañías,2018,3,2018-09-01,80.089762389999947,80.08976238999993
Chihuahua,Nuevas inversiones,2018,4,2018-12-01,-27.872374279999999,-27.87237428
Chihuahua,Reinversión de utilidades,2018,4,2018-12-01,12.334154559999996,12.334154559999996
Chihuahua,Cuentas entre compañías,2018,4,2018-12-01,154.98174290000009,154.98174290000009
Chihuahua,Nuevas inversiones,2019,1,2019-03-01,39.703533949999994,39.70353395
Chihuahua,Reinversión de utilidades,2019,1,2019-03-01,460.55298695000005,460.5529869500001
Chihuahua,Cuentas entre compañías,2019,1,2019-03-01,75.188917660000101,75.1889176600001
Chihuahua,Nuevas inversiones,2019,2,2019-06-01,35.959448550000012,35.959448550000005
Chihuahua,Reinversión de utilidades,2019,2,2019-06-01,49.315853690000004,49.31585369
Chihuahua,Cuentas entre compañías,2019,2,2019-06-01,155.40468657999998,155.40468657999998
Chihuahua,Nuevas inversiones,2019,3,2019-09-01,69.414469215704855,69.41446921570486
Chihuahua,Reinversión de utilidades,2019,3,2019-09-01,15.06158482,15.06158482
Chihuahua,Cuentas entre compañías,2019,3,2019-09-01,255.73881473000006,255.7388147300001
Chihuahua,Nuevas inversiones,2019,4,2019-12-01,81.809932702100383,81.80993270210038
Chihuahua,Reinversión de utilidades,2019,4,2019-12-01,-23.026494569999997,-23.02649457
Chihuahua,Cuentas entre compañías,2019,4,2019-12-01,191.87032826000006,191.8703282600001
Chihuahua,Nuevas inversiones,2020,1,2020-03-01,60.442083209999986,60.44208320999999
Chihuahua,Reinversión de utilidades,2020,1,2020-03-01,302.40158840999993,302.40158841
Chihuahua,Cuentas entre compañías,2020,1,2020-03-01,-5.0288963299998901,-5.028896329999889
Chihuahua,Nuevas inversiones,2020,2,2020-06-01,-51.426432299999995,-51.4264323
Chihuahua,Reinversión de utilidades,2020,2,2020-06-01,61.863248320000004,61.86324832
Chihuahua,Cuentas entre compañías,2020,2,2020-06-01,207.33509960000009,207.3350996000001
Chihuahua,Nuevas inversiones,2020,3,2020-09-01,22.492063578125762,22.49206357812576
Chihuahua,Reinversión de utilidades,2020,3,2020-09-01,-6.3541192499999992,-6.354119249999999
Chihuahua,Cuentas entre compañías,2020,3,2020-09-01,-87.054983780000114,-87.05498378000011
Chihuahua,Nuevas inversiones,2020,4,2020-12-01,-50.598845163227317,-50.59884516322732
Chihuahua,Reinversión de utilidades,2020,4,2020-12-01,-81.452718829999995,-81.45271882999998
Chihuahua,Cuentas entre compañías,2020,4,2020-12-01,268.44531992999981,268.4453199299998
Chihuahua,Nuevas inversiones,2021,1,2021-03-01,46.98486939,46.98486939
Chihuahua,Reinversión de utilidades,2021,1,2021-03-01,518.55693856945447,518.5569385694545
Chihuahua,Cuentas entre compañías,2021,1,2021-03-01,195.6330007599999,195.6330007599999
Chihuahua,Nuevas inversiones,2021,2,2021-06-01,74.058365333354814,74.05836533335481
Chihuahua,Reinversión de utilidades,2021,2,2021-06-01,70.888987119999982,70.88898711999998
Chihuahua,Cuentas entre compañías,2021,2,2021-06-01,407.42758877999967,407.42758877999967
Chihuahua,Nuevas inversiones,2021,3,2021-09-01,40.34940310167584,40.34940310167584
Chihuahua,Reinversión de utilidades,2021,3,2021-09-01,14.793638920000001,14.79363892
Chihuahua,Cuentas entre compañías,2021,3,2021-09-01,59.522764260000017,59.52276426000002
Chihuahua,Nuevas inversiones,2021,4,2021-12-01,248.6185645364512,248.6185645364512
Chihuahua,Reinversión de utilidades,2021,4,2021-12-01,8.3359110799999865,8.335911079999986
Chihuahua,Cuentas entre compañías,2021,4,2021-12-01,222.42407473999967,222.42407473999967
Chihuahua,Nuevas inversiones,2022,1,2022-03-01,135.95924595246217,135.95924595246217
Chihuahua,Reinversión de utilidades,2022,1,2022-03-01,470.35650030564909,470.35650030564904
Chihuahua,Cuentas entre compañías,2022,1,2022-03-01,259.20737027295183,259.20737027295183
Chihuahua,Nuevas inversiones,2022,2,2022-06-01,37.348389434272299,37.3483894342723
Chihuahua,Reinversión de utilidades,2022,2,2022-06-01,22.490094375660274,22.490094375660277
Chihuahua,Cuentas entre compañías,2022,2,2022-06-01,301.21977035000015,301.21977035000015
Chihuahua,Nuevas inversiones,2022,3,2022-09-01,249.44826524463446,249.44826524463448
Chihuahua,Reinversión de utilidades,2022,3,2022-09-01,-1.7935702251924117,-1.7935702251924115
Chihuahua,Cuentas entre compañías,2022,3,2022-09-01,234.41327538999997,234.41327539
Chihuahua,Nuevas inversiones,2022,4,2022-12-01,106.16211398811444,106.16211398811444
Chihuahua,Reinversión de utilidades,2022,4,2022-12-01,3.3949559989665494,3.394955998966549
Chihuahua,Cuentas entre compañías,2022,4,2022-12-01,50.401492276687151,50.40149227668715
Chihuahua,Nuevas inversiones,2023,1,2023-03-01,7.1903058291137496,7.19030582911375
Chihuahua,Reinversión de utilidades,2023,1,2023-03-01,654.00918633269077,654.0091863326908
Chihuahua,Cuentas entre compañías,2023,1,2023-03-01,206.75639021358066,206.75639021358063
Chihuahua,Nuevas inversiones,2023,2,2023-06-01,22.255822108340226,22.255822108340222
Chihuahua,Reinversión de utilidades,2023,2,2023-06-01,77.620152401781169,77.62015240178117
Chihuahua,Cuentas entre compañías,2023,2,2023-06-01,189.88335706030071,189.8833570603007
Chihuahua,Nuevas inversiones,2023,3,2023-09-01,-47.399394326890345,-47.399394326890345
Chihuahua,Reinversión de utilidades,2023,3,2023-09-01,75.204751777994545,75.20475177799455
Chihuahua,Cuentas entre compañías,2023,3,2023-09-01,403.3813393456652,403.3813393456652
Chihuahua,Nuevas inversiones,2023,4,2023-12-01,-75.397919521189863,-75.39791952118986
Chihuahua,Reinversión de utilidades,2023,4,2023-12-01,-61.961524163538265,-61.961524163538265
Chihuahua,Cuentas entre compañías,2023,4,2023-12-01,528.54046796769967,528.5404679676997
Chihuahua,Nuevas inversiones,2024,1,2024-03-01,250.8313901934562,250.8313901934562
Chihuahua,Reinversión de utilidades,2024,1,2024-03-01,465.0137118846626,465.0137118846626
Chihuahua,Cuentas entre compañías,2024,1,2024-03-01,148.09341567618361,148.0934156761836
Chihuahua,Nuevas inversiones,2024,2,2024-06-01,C,
Chihuahua,Reinversión de utilidades,2024,2,2024-06-01,99.413702031597495,99.41370203159747
Chihuahua,Cuentas entre compañías,2024,2,2024-06-01,112.55616974887396,112.55616974887396
Ciudad de México,Nuevas inversiones,2006,1,2006-03-01,447.7350339999997,447.7350339999997
Ciudad de México,Reinversión de utilidades,2006,1,2006-03-01,2425.1554420999996,2425.1554421
Ciudad de México,Cuentas entre compañías,2006,1,2006-03-01,134.35573700000006,134.35573700000006
Ciudad de México,Nuevas inversiones,2006,2,2006-06-01,563.7378940000001,563.7378940000001
Ciudad de México,Reinversión de utilidades,2006,2,2006-06-01,562.75737600000002,562.757376
Ciudad de México,Cuentas entre compañías,2006,2,2006-06-01,469.17133500000006,469.17133500000006
Ciudad de México,Nuevas inversiones,2006,3,2006-09-01,164.83018708999973,164.83018708999973
Ciudad de México,Reinversión de utilidades,2006,3,2006-09-01,45.029090000000011,45.02909000000001
Ciudad de México,Cuentas entre compañías,2006,3,2006-09-01,45.241627999999999,45.241628
Ciudad de México,Nuevas inversiones,2006,4,2006-12-01,642.91102599999931,642.9110259999993
Ciudad de México,Reinversión de utilidades,2006,4,2006-12-01,182.52837600000001,182.528376
Ciudad de México,Cuentas entre compañías,2006,4,2006-12-01,-12.322807000000092,-12.322807000000092
Ciudad de México,Nuevas inversiones,2007,1,2007-03-01,1051.1159098000005,1051.1159098000005
Ciudad de México,Reinversión de utilidades,2007,1,2007-03-01,2011.4268269999998,2011.426827
Ciudad de México,Cuentas entre compañías,2007,1,2007-03-01,221.75186200000013,221.75186200000013
Ciudad de México,Nuevas inversiones,2007,2,2007-06-01,161.80786580999978,161.80786580999978
Ciudad de México,Reinversión de utilidades,2007,2,2007-06-01,488.28131300000013,488.28131300000007
Ciudad de México,Cuentas entre compañías,2007,2,2007-06-01,275.43782500000009,275.4378250000001
Ciudad de México,Nuevas inversiones,2007,3,2007-09-01,886.61525796999911,886.615257969999
Ciudad de México,Reinversión de utilidades,2007,3,2007-09-01,82.915936000000002,82.915936
Ciudad de México,Cuentas entre compañías,2007,3,2007-09-01,24.194442999999993,24.194442999999996
Ciudad de México,Nuevas inversiones,2007,4,2007-12-01,1252.2479491199986,1252.2479491199986
Ciudad de México,Reinversión de utilidades,2007,4,2007-12-01,23.901406999999995,23.901406999999995
Ciudad de México,Cuentas entre compañías,2007,4,2007-12-01,451.84607700000015,451.84607700000015
